time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent
2016-03-01,S92000003,Scotland,,81.456733,0.055087,1.621696,687.0,1681,40.86853063652588
2016-04-01,S92000003,Scotland,,81.607176,0.184691,1.527701,689.0,1689,40.79336885731202
2016-05-01,S92000003,Scotland,,81.6887,0.099898,1.373804,689.0,1685,40.89020771513353
2016-06-01,S92000003,Scotland,,81.628,-0.074307,1.109269,689.0,1688,40.817535545023695
2016-07-01,S92000003,Scotland,,81.763506,0.166004,1.197038,690.0,1691,40.80425783560024
2016-08-01,S92000003,Scotland,,81.835524,0.088081,0.912918,690.0,1690,40.828402366863905
2016-09-01,S92000003,Scotland,,82.025,0.231533,1.068276,692.0,1695,40.825958702064895
2016-10-01,S92000003,Scotland,,82.159482,0.163952,1.102157,693.0,1697,40.836770771950505
2016-11-01,S92000003,Scotland,,82.270784,0.13547,1.218234,694.0,1695,40.94395280235988
2016-12-01,S92000003,Scotland,,82.337599,0.081214,1.364964,695.0,1702,40.83431257344301
2017-01-01,S92000003,Scotland,,82.501708,0.199312,1.379005,696.0,1703,40.869054609512624
2017-02-01,S92000003,Scotland,,82.657808,0.189209,1.530393,697.0,1701,40.975896531452086
2017-03-01,S92000003,Scotland,,82.72693,0.083623,1.559351,698.0,1711,40.794856808883694
2017-04-01,S92000003,Scotland,,83.035047,0.372452,1.749688,701.0,1714,40.89848308051342
2017-05-01,S92000003,Scotland,,83.262395,0.273796,1.926453,702.0,1720,40.81395348837209
2017-06-01,S92000003,Scotland,,83.352803,0.108583,2.113004,703.0,1723,40.800928612884505
2017-07-01,S92000003,Scotland,,83.661177,0.369962,2.320927,706.0,1722,40.998838559814175
2017-08-01,S92000003,Scotland,,84.002251,0.407685,2.647661,709.0,1731,40.95898324667822
2017-09-01,S92000003,Scotland,,84.130226,0.152347,2.566566,710.0,1740,40.804597701149426
2017-10-01,S92000003,Scotland,,84.325382,0.231969,2.636214,711.0,1736,40.95622119815668
2017-11-01,S92000003,Scotland,,84.347977,0.026795,2.524826,712.0,1740,40.91954022988506
2017-12-01,S92000003,Scotland,,84.435308,0.103536,2.547694,712.0,1742,40.87256027554535
2018-01-01,S92000003,Scotland,,84.642964,0.245935,2.595409,714.0,1745,40.91690544412607
2018-02-01,S92000003,Scotland,,84.823787,0.21363,2.620417,716.0,1747,40.98454493417287
2018-03-01,S92000003,Scotland,,85.125466,0.355654,2.899342,718.0,1756,40.888382687927106
2018-04-01,S92000003,Scotland,,85.269527,0.169233,2.691007,719.0,1749,41.109205260148656
2018-05-01,S92000003,Scotland,,85.408724,0.163244,2.57779,721.0,1759,40.98919840818647
2018-06-01,S92000003,Scotland,,85.452994,0.051833,2.51964,721.0,1769,40.75749010740532
2018-07-01,S92000003,Scotland,,85.560168,0.125418,2.269859,722.0,1775,40.67605633802817
2018-08-01,S92000003,Scotland,,85.778129,0.254746,2.114084,724.0,1791,40.42434394193188
2018-09-01,S92000003,Scotland,,85.833633,0.064707,2.024727,724.0,1780,40.67415730337079
2018-10-01,S92000003,Scotland,,85.872709,0.045525,1.834948,725.0,1786,40.59350503919373
2018-11-01,S92000003,Scotland,,86.120876,0.288994,2.101886,727.0,1802,40.34406215316315
2018-12-01,S92000003,Scotland,,86.180625,0.069378,2.067046,727.0,1791,40.59184812953657
2019-01-01,S92000003,Scotland,,86.2347,0.062746,1.880529,728.0,1800,40.44444444444444
2019-02-01,S92000003,Scotland,,86.326129,0.106023,1.771132,728.0,1803,40.3771491957848
2019-03-01,S92000003,Scotland,,86.471875,0.168832,1.581676,730.0,1861,39.22622246104245
2019-04-01,S92000003,Scotland,,86.824831,0.408175,1.823986,733.0,1833,39.98908892525914
2019-05-01,S92000003,Scotland,,87.045088,0.25368,1.915921,734.0,1841,39.8696360673547
2019-06-01,S92000003,Scotland,,87.364131,0.366526,2.236478,737.0,1840,40.05434782608695
2019-07-01,S92000003,Scotland,,87.571,0.23679,2.350197,739.0,1851,39.92436520799568
2019-08-01,S92000003,Scotland,,87.840961,0.308277,2.404846,741.0,1857,39.903069466882066
2019-09-01,S92000003,Scotland,,87.975763,0.153461,2.495676,742.0,1858,39.93541442411195
2019-10-01,S92000003,Scotland,,88.169671,0.220411,2.674846,744.0,1859,40.02151694459386
2019-11-01,S92000003,Scotland,,88.401295,0.262703,2.647929,746.0,1864,40.02145922746781
2019-12-01,S92000003,Scotland,,88.545535,0.163165,2.744132,747.0,1866,40.032154340836016
2020-01-01,S92000003,Scotland,,88.733402,0.21217,2.897561,749.0,1873,39.989321943406296
2020-02-01,S92000003,Scotland,,88.629958,-0.116579,2.668751,748.0,1874,39.91462113127001
2020-03-01,S92000003,Scotland,,88.881833,0.284187,2.786984,750.0,1873,40.042712226374796
2020-04-01,S92000003,Scotland,,89.166075,0.319798,2.696514,752.0,1822,41.27332601536773
2020-05-01,S92000003,Scotland,,89.310993,0.162526,2.603139,754.0,1834,41.1123227917121
2020-06-01,S92000003,Scotland,,89.236913,-0.082946,2.143651,753.0,1855,40.59299191374663
2020-07-01,S92000003,Scotland,,89.324272,0.097896,2.002115,754.0,1900,39.68421052631579
2020-08-01,S92000003,Scotland,,89.315087,-0.010283,1.678176,754.0,1916,39.35281837160752
2020-09-01,S92000003,Scotland,,89.353555,0.043069,1.566103,754.0,1935,38.96640826873385
2020-10-01,S92000003,Scotland,,89.366603,0.014604,1.357532,754.0,1943,38.80597014925373
2020-11-01,S92000003,Scotland,,89.590791,0.250863,1.345564,756.0,1939,38.98916967509025
2020-12-01,S92000003,Scotland,,89.691287,0.112172,1.29397,757.0,1953,38.760880696364566
2021-01-01,S92000003,Scotland,,89.818855,0.14223,1.223274,758.0,1964,38.59470468431772
2021-02-01,S92000003,Scotland,,89.867864,0.054564,1.396713,758.0,1980,38.282828282828284
2021-03-01,S92000003,Scotland,,90.054676,0.207874,1.319553,760.0,1980,38.38383838383838
2021-04-01,S92000003,Scotland,,90.398313,0.381587,1.381958,763.0,2002,38.111888111888106
2021-05-01,S92000003,Scotland,,90.661712,0.291376,1.512377,765.0,2003,38.1927109335996
2021-06-01,S92000003,Scotland,,90.786905,0.138088,1.73694,766.0,2005,38.20448877805486
2021-07-01,S92000003,Scotland,,90.926613,0.153886,1.793847,767.0,2018,38.007928642220016
2021-08-01,S92000003,Scotland,,91.041604,0.126466,1.933063,768.0,2033,37.77668470241023
2021-09-01,S92000003,Scotland,,91.069047,0.030143,1.919893,768.0,2025,37.925925925925924
2021-10-01,S92000003,Scotland,,91.227159,0.173617,2.081936,770.0,2038,37.78213935230618
2021-11-01,S92000003,Scotland,,91.718466,0.538554,2.374881,774.0,2033,38.07181505164781
2021-12-01,S92000003,Scotland,,92.450323,0.797938,3.076147,780.0,2069,37.699371677138714
2022-01-01,S92000003,Scotland,,92.892316,0.478087,3.421844,784.0,2094,37.44030563514804
2022-02-01,S92000003,Scotland,,93.236537,0.370559,3.748474,787.0,2070,38.01932367149759
2022-03-01,S92000003,Scotland,,93.738025,0.537866,4.090126,791.0,2079,38.04713804713805
2022-04-01,S92000003,Scotland,,94.309757,0.609925,4.3269,796.0,2080,38.26923076923077
2022-05-01,S92000003,Scotland,,94.691306,0.40457,4.444649,799.0,2097,38.102050548402474
2022-06-01,S92000003,Scotland,,95.033233,0.361097,4.677248,802.0,2115,37.91962174940898
2022-07-01,S92000003,Scotland,,95.318454,0.300128,4.830094,804.0,2125,37.83529411764706
2022-08-01,S92000003,Scotland,,95.601308,0.296746,5.008374,807.0,2126,37.958607714016935
2022-09-01,S92000003,Scotland,,96.410504,0.846427,5.865282,813.0,2145,37.9020979020979
2022-10-01,S92000003,Scotland,,97.473045,1.102101,6.846521,822.0,2165,37.967667436489606
2022-11-01,S92000003,Scotland,,98.266746,0.814277,7.139543,829.0,2228,37.208258527827645
2022-12-01,S92000003,Scotland,,99.210856,0.960763,7.312612,837.0,2201,38.028169014084504
2023-01-01,S92000003,Scotland,,100.0,0.795421,7.65153,844.0,2230,37.847533632286996
2023-02-01,S92000003,Scotland,,100.888428,0.888428,8.206965,851.0,2268,37.52204585537919
2023-03-01,S92000003,Scotland,,101.654226,0.759054,8.445026,858.0,2248,38.16725978647687
2023-04-01,S92000003,Scotland,,102.647272,0.976886,8.840565,866.0,2280,37.98245614035088
2023-05-01,S92000003,Scotland,,103.879387,1.200339,9.703194,876.0,2274,38.522427440633244
2023-06-01,S92000003,Scotland,,104.914883,0.996826,10.398099,885.0,2293,38.595726122982995
2023-07-01,S92000003,Scotland,,105.806032,0.849401,11.002673,893.0,2295,38.910675381263616
2023-08-01,S92000003,Scotland,,106.831403,0.969105,11.7468,901.0,2304,39.10590277777778
2023-09-01,S92000003,Scotland,,107.577337,0.698235,11.58259,908.0,2323,39.087386999569524
2023-10-01,S92000003,Scotland,,108.505006,0.862328,11.317961,915.0,2321,39.422662645411464
2023-11-01,S92000003,Scotland,,109.181574,0.623536,11.107347,921.0,2364,38.95939086294416
2023-12-01,S92000003,Scotland,,109.950998,0.704719,10.825571,928.0,2365,39.238900634249475
2024-01-01,S92000003,Scotland,,111.086025,1.032303,11.086025,937.0,2359,39.720220432386604
2024-02-01,S92000003,Scotland,,111.840683,0.679346,10.85581,944.0,2363,39.94921709691071
2024-03-01,S92000003,Scotland,,112.185747,0.308531,10.360141,947.0,2389,39.64001674340729
2024-04-01,S92000003,Scotland,,112.713227,0.470184,9.806354,951.0,2389,39.80745081624111
2024-05-01,S92000003,Scotland,,113.347001,0.562289,9.114045,956.0,2413,39.61873186904268
2024-06-01,S92000003,Scotland,,113.511847,0.145435,8.194227,958.0,2415,39.66873706004141
2024-07-01,S92000003,Scotland,,114.288499,0.684204,8.016998,964.0,2425,39.75257731958763
2024-08-01,S92000003,Scotland,,114.771951,0.42301,7.432785,968.0,2433,39.78627209206741
2024-09-01,S92000003,Scotland,,115.139436,0.320187,7.029454,971.0,2443,39.746213671715104
2024-10-01,S92000003,Scotland,,115.549834,0.356435,6.492629,975.0,2488,39.18810289389067
2024-11-01,S92000003,Scotland,,116.199596,0.562323,6.427845,980.0,2538,38.61308116627266
2024-12-01,S92000003,Scotland,,117.441105,1.068428,6.812223,991.0,2476,40.02423263327948
2025-01-01,S92000003,Scotland,,118.016718,0.490129,6.239032,996.0,2490,40.0
2025-02-01,S92000003,Scotland,,118.3248,0.261049,5.797636,998.0,2510,39.76095617529881
2025-03-01,S92000003,Scotland,,118.596692,0.229785,5.714581,1001.0,2520,39.72222222222222
2025-04-01,S92000003,Scotland,,118.422292,-0.147053,5.065125,999.0,2519,39.65859468042874
2025-05-01,S92000003,Scotland,,118.44612,0.020121,4.498681,999.0,2534,39.423835832675614
2025-06-01,S92000003,Scotland,,118.454385,0.006977,4.354204,999.0,2550,39.1764705882353
2025-07-01,S92000003,Scotland,,118.41858,-0.030227,3.613733,999.0,2574,38.81118881118881
2025-08-01,S92000003,Scotland,,118.732449,0.265051,3.450754,1002.0,2589,38.70220162224797
2025-09-01,S92000003,Scotland,,119.012142,0.235566,3.363492,1004.0,2591,38.74951756078734
2025-10-01,S92000003,Scotland,,119.440562,0.35998,3.367144,1008.0,2589,38.93395133256084
2025-11-01,S92000003,Scotland,,119.995043,0.464231,3.266317,1012.0,2571,39.362115908206924
2025-12-01,S92000003,Scotland,,120.711287,0.596894,2.784529,1018.0,2587,39.350599149594125
2026-01-01,S92000003,Scotland,,121.040992,0.273135,2.562581,1021.0,2608,39.14877300613497
2026-02-01,S92000003,Scotland,,121.143589,0.084762,2.382247,1022.0,2617,39.052350019105845
2026-03-01,S92000003,Scotland,,121.101879,-0.03443,2.112358,1022.0,2634,38.80030372057707
2026-04-01,S92000003,Scotland,,120.818471,-0.234024,2.023418,1019.0,2657,38.35152427549868
2026-05-01,S92000003,Scotland,,119.584134,-1.021645,0.960786,1009.0,2669,37.80442113150993
2015-01-01,N92000002,Northern Ireland,,75.131252,,,532.0,1502,35.41944074567244
2015-02-01,N92000002,Northern Ireland,,75.126122,-0.006829,,532.0,1495,35.58528428093645
2015-03-01,N92000002,Northern Ireland,,75.137427,0.015048,,532.0,1503,35.395874916833
2015-04-01,N92000002,Northern Ireland,,75.158119,0.027539,,532.0,1497,35.537742150968604
2015-05-01,N92000002,Northern Ireland,,75.251008,0.123592,,533.0,1498,35.58077436582109
2015-06-01,N92000002,Northern Ireland,,75.332361,0.108108,,534.0,1494,35.7429718875502
2015-07-01,N92000002,Northern Ireland,,75.377786,0.0603,,534.0,1488,35.88709677419355
2015-08-01,N92000002,Northern Ireland,,75.463452,0.113649,,534.0,1492,35.79088471849866
2015-09-01,N92000002,Northern Ireland,,75.648116,0.244706,,536.0,1493,35.90087073007368
2015-10-01,N92000002,Northern Ireland,,75.756079,0.142717,,537.0,1496,35.89572192513369
2015-11-01,N92000002,Northern Ireland,,75.812763,0.074824,,537.0,1499,35.823882588392266
2015-12-01,N92000002,Northern Ireland,,75.880171,0.088915,,537.0,1496,35.89572192513369
2016-01-01,N92000002,Northern Ireland,,75.985,0.138151,1.136342,538.0,1506,35.723771580345286
2016-02-01,N92000002,Northern Ireland,,76.086939,0.134156,1.278939,539.0,1509,35.71901921802518
2016-03-01,N92000002,Northern Ireland,,76.212438,0.164942,1.430727,540.0,1512,35.714285714285715
2016-04-01,N92000002,Northern Ireland,,76.379928,0.219767,1.625651,541.0,1513,35.756774619960346
2016-05-01,N92000002,Northern Ireland,,76.49249,0.147372,1.649788,542.0,1517,35.72841133816744
2016-06-01,N92000002,Northern Ireland,,76.502385,0.012935,1.553149,542.0,1515,35.77557755775578
2016-07-01,N92000002,Northern Ireland,,76.525821,0.030635,1.523042,542.0,1519,35.68136932192232
2016-08-01,N92000002,Northern Ireland,,76.619207,0.122031,1.531542,543.0,1529,35.5134074558535
2016-09-01,N92000002,Northern Ireland,,76.438713,-0.235572,1.045099,541.0,1526,35.4521625163827
2016-10-01,N92000002,Northern Ireland,,76.45963,0.027364,0.928706,542.0,1528,35.47120418848168
2016-11-01,N92000002,Northern Ireland,,76.448687,-0.014312,0.838808,541.0,1529,35.38260300850229
2016-12-01,N92000002,Northern Ireland,,76.470641,0.028718,0.77816,542.0,1532,35.37859007832898
2017-01-01,N92000002,Northern Ireland,,76.542901,0.094494,0.734225,542.0,1542,35.1491569390402
2017-02-01,N92000002,Northern Ireland,,76.488323,-0.071304,0.527533,542.0,1533,35.355512067840834
2017-03-01,N92000002,Northern Ireland,,76.635844,0.192868,0.55556,543.0,1541,35.23685918234912
2017-04-01,N92000002,Northern Ireland,,76.896285,0.339843,0.676038,545.0,1545,35.275080906148865
2017-05-01,N92000002,Northern Ireland,,77.094739,0.25808,0.787331,546.0,1545,35.33980582524272
2017-06-01,N92000002,Northern Ireland,,77.243751,0.193284,0.969076,547.0,1553,35.22215067611075
2017-07-01,N92000002,Northern Ireland,,77.433347,0.245451,1.185908,548.0,1559,35.15073765234125
2017-08-01,N92000002,Northern Ireland,,77.672237,0.30851,1.374368,550.0,1558,35.30166880616174
2017-09-01,N92000002,Northern Ireland,,77.979555,0.395661,2.015788,552.0,1563,35.31669865642994
2017-10-01,N92000002,Northern Ireland,,78.036479,0.072998,2.062329,553.0,1568,35.267857142857146
2017-11-01,N92000002,Northern Ireland,,78.218826,0.233669,2.315461,554.0,1570,35.28662420382165
2017-12-01,N92000002,Northern Ireland,,78.387877,0.216126,2.507154,555.0,1580,35.12658227848101
2018-01-01,N92000002,Northern Ireland,,78.509369,0.154988,2.569105,556.0,1572,35.36895674300254
2018-02-01,N92000002,Northern Ireland,,78.678937,0.215985,2.863985,557.0,1588,35.07556675062972
2018-03-01,N92000002,Northern Ireland,,78.926932,0.315199,2.989578,559.0,1582,35.335018963337546
2018-04-01,N92000002,Northern Ireland,,79.327827,0.507932,3.162106,562.0,1591,35.323695788812074
2018-05-01,N92000002,Northern Ireland,,79.490959,0.205643,3.108149,563.0,1601,35.16552154903185
2018-06-01,N92000002,Northern Ireland,,79.61993,0.162246,3.076209,564.0,1608,35.07462686567165
2018-07-01,N92000002,Northern Ireland,,79.832301,0.26673,3.098089,565.0,1618,34.91965389369592
2018-08-01,N92000002,Northern Ireland,,80.042069,0.262761,3.051068,567.0,1617,35.064935064935064
2018-09-01,N92000002,Northern Ireland,,80.275803,0.292014,2.94468,569.0,1625,35.01538461538461
2018-10-01,N92000002,Northern Ireland,,80.384959,0.135975,3.009464,569.0,1630,34.9079754601227
2018-11-01,N92000002,Northern Ireland,,80.312915,-0.089623,2.677219,569.0,1633,34.843845682792406
2018-12-01,N92000002,Northern Ireland,,80.534853,0.276341,2.738913,570.0,1642,34.71376370280146
2019-01-01,N92000002,Northern Ireland,,80.726209,0.237607,2.823664,572.0,1649,34.687689508793206
2019-02-01,N92000002,Northern Ireland,,80.821689,0.118276,2.723412,572.0,1686,33.926453143535
2019-03-01,N92000002,Northern Ireland,,80.903786,0.101578,2.504663,573.0,1658,34.559710494571775
2019-04-01,N92000002,Northern Ireland,,80.993517,0.110911,2.099754,574.0,1665,34.474474474474476
2019-05-01,N92000002,Northern Ireland,,81.089809,0.118888,2.01136,574.0,1674,34.28912783751493
2019-06-01,N92000002,Northern Ireland,,81.156715,0.082509,1.930151,575.0,1678,34.26698450536353
2019-07-01,N92000002,Northern Ireland,,81.390319,0.287843,1.951614,576.0,1681,34.26531826293873
2019-08-01,N92000002,Northern Ireland,,81.726584,0.413152,2.104537,579.0,1684,34.38242280285036
2019-09-01,N92000002,Northern Ireland,,81.849305,0.150161,1.96012,580.0,1691,34.29923122412774
2019-10-01,N92000002,Northern Ireland,,82.018295,0.206464,2.031893,581.0,1692,34.33806146572104
2019-11-01,N92000002,Northern Ireland,,82.109995,0.111805,2.237598,582.0,1687,34.499110847658564
2019-12-01,N92000002,Northern Ireland,,82.182222,0.087964,2.045536,582.0,1683,34.58110516934047
2020-01-01,N92000002,Northern Ireland,,82.451339,0.327463,2.137013,584.0,1701,34.33274544385655
2020-02-01,N92000002,Northern Ireland,,82.576403,0.151683,2.171093,585.0,1710,34.21052631578947
2020-03-01,N92000002,Northern Ireland,,82.611838,0.042911,2.111213,585.0,1745,33.5243553008596
2020-04-01,N92000002,Northern Ireland,,82.800573,0.228461,2.231112,586.0,1651,35.49364021804966
2020-05-01,N92000002,Northern Ireland,,82.966496,0.200388,2.314332,588.0,1666,35.294117647058826
2020-06-01,N92000002,Northern Ireland,,83.054917,0.106575,2.338934,588.0,1712,34.345794392523366
2020-07-01,N92000002,Northern Ireland,,83.290158,0.283236,2.334233,590.0,1741,33.88856978747846
2020-08-01,N92000002,Northern Ireland,,83.640435,0.42055,2.341772,592.0,1759,33.65548607163161
2020-09-01,N92000002,Northern Ireland,,83.910193,0.322522,2.517906,594.0,1768,33.59728506787331
2020-10-01,N92000002,Northern Ireland,,84.224069,0.374061,2.689368,597.0,1779,33.55817875210793
2020-11-01,N92000002,Northern Ireland,,84.553257,0.390848,2.975596,599.0,1785,33.55742296918767
2020-12-01,N92000002,Northern Ireland,,84.904912,0.415899,3.312992,601.0,1788,33.612975391498885
2021-01-01,N92000002,Northern Ireland,,85.375481,0.55423,3.546507,605.0,1788,33.836689038031324
2021-02-01,N92000002,Northern Ireland,,85.656624,0.329303,3.730147,607.0,1790,33.910614525139664
2021-03-01,N92000002,Northern Ireland,,86.161328,0.589218,4.296589,610.0,1793,34.02119353039598
2021-04-01,N92000002,Northern Ireland,,86.605383,0.515376,4.595149,613.0,1806,33.94241417497231
2021-05-01,N92000002,Northern Ireland,,87.180625,0.664211,5.079315,617.0,1810,34.08839779005525
2021-06-01,N92000002,Northern Ireland,,87.457396,0.317468,5.300684,619.0,1824,33.93640350877193
2021-07-01,N92000002,Northern Ireland,,87.923824,0.53332,5.563281,623.0,1883,33.08550185873606
2021-08-01,N92000002,Northern Ireland,,88.607164,0.777196,5.938192,628.0,1830,34.31693989071039
2021-09-01,N92000002,Northern Ireland,,89.331527,0.817499,6.460876,633.0,1851,34.197730956239866
2021-10-01,N92000002,Northern Ireland,,89.915321,0.653514,6.757275,637.0,1860,34.24731182795699
2021-11-01,N92000002,Northern Ireland,,90.634786,0.800159,7.192543,642.0,1858,34.55328310010764
2021-12-01,N92000002,Northern Ireland,,91.253086,0.682188,7.476804,646.0,1903,33.94640042038886
2022-01-01,N92000002,Northern Ireland,,91.874328,0.68079,7.612077,651.0,1945,33.47043701799486
2022-02-01,N92000002,Northern Ireland,,92.528039,0.711528,8.022048,655.0,1914,34.221525600835946
2022-03-01,N92000002,Northern Ireland,,93.199426,0.725604,8.168511,660.0,1924,34.303534303534306
2022-04-01,N92000002,Northern Ireland,,93.946148,0.801209,8.476107,665.0,1927,34.50960041515309
2022-05-01,N92000002,Northern Ireland,,94.556181,0.649343,8.460086,670.0,1939,34.55389375966993
2022-06-01,N92000002,Northern Ireland,,95.263164,0.747685,8.925223,675.0,1946,34.68653648509763
2022-07-01,N92000002,Northern Ireland,,96.036126,0.811397,9.226512,680.0,1958,34.72931562819203
2022-08-01,N92000002,Northern Ireland,,96.842594,0.839756,9.294316,686.0,1975,34.734177215189874
2022-09-01,N92000002,Northern Ireland,,97.75796,0.94521,9.432766,692.0,1968,35.16260162601626
2022-10-01,N92000002,Northern Ireland,,98.289403,0.543632,9.313299,696.0,1991,34.95730788548468
