time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price
2015-01-01,K02000001,United Kingdom,,81.258259,,,910.0
2015-02-01,K02000001,United Kingdom,,81.413747,0.191351,,912.0
2015-03-01,K02000001,United Kingdom,,81.663685,0.306997,,915.0
2015-04-01,K02000001,United Kingdom,,81.990506,0.400204,,918.0
2015-05-01,K02000001,United Kingdom,,82.343646,0.430708,,922.0
2015-06-01,K02000001,United Kingdom,,82.498421,0.187963,,924.0
2015-07-01,K02000001,United Kingdom,,82.668782,0.206502,,926.0
2015-08-01,K02000001,United Kingdom,,82.989885,0.388422,,930.0
2015-09-01,K02000001,United Kingdom,,83.297327,0.370456,,933.0
2015-10-01,K02000001,United Kingdom,,83.419253,0.146374,,935.0
2015-11-01,K02000001,United Kingdom,,83.591261,0.206198,,936.0
2015-12-01,K02000001,United Kingdom,,83.781602,0.227704,,939.0
2016-01-01,K02000001,United Kingdom,,83.977325,0.233611,3.346202,941.0
2016-02-01,K02000001,United Kingdom,,84.129586,0.181312,3.335847,942.0
2016-03-01,K02000001,United Kingdom,,84.452219,0.383496,3.414656,946.0
2016-04-01,K02000001,United Kingdom,,84.668955,0.256638,3.266779,949.0
2016-05-01,K02000001,United Kingdom,,84.941625,0.322043,3.155045,952.0
2016-06-01,K02000001,United Kingdom,,85.184903,0.286406,3.256404,954.0
2016-07-01,K02000001,United Kingdom,,85.510449,0.382164,3.437412,958.0
2016-08-01,K02000001,United Kingdom,,85.753805,0.284592,3.330429,961.0
2016-09-01,K02000001,United Kingdom,,86.003639,0.291339,3.248978,963.0
2016-10-01,K02000001,United Kingdom,,86.200069,0.228398,3.333543,966.0
2016-11-01,K02000001,United Kingdom,,86.430171,0.266939,3.39618,968.0
2016-12-01,K02000001,United Kingdom,,86.61792,0.217226,3.385371,970.0
2017-01-01,K02000001,United Kingdom,,86.787575,0.195865,3.346439,972.0
2017-02-01,K02000001,United Kingdom,,86.85995,0.083393,3.245427,973.0
2017-03-01,K02000001,United Kingdom,,87.006839,0.169111,3.02493,975.0
2017-04-01,K02000001,United Kingdom,,87.201309,0.223511,2.990889,977.0
2017-05-01,K02000001,United Kingdom,,87.193398,-0.009072,2.650965,977.0
2017-06-01,K02000001,United Kingdom,,87.369665,0.202157,2.56473,979.0
2017-07-01,K02000001,United Kingdom,,87.625411,0.292717,2.473338,982.0
2017-08-01,K02000001,United Kingdom,,87.667564,0.048106,2.231691,982.0
2017-09-01,K02000001,United Kingdom,,87.639008,-0.032573,1.901512,982.0
2017-10-01,K02000001,United Kingdom,,87.755129,0.132498,1.804012,983.0
2017-11-01,K02000001,United Kingdom,,87.840427,0.0972,1.631671,984.0
2017-12-01,K02000001,United Kingdom,,87.907656,0.076536,1.488994,985.0
2018-01-01,K02000001,United Kingdom,,87.812078,-0.108725,1.180473,984.0
2018-02-01,K02000001,United Kingdom,,87.980532,0.191834,1.290102,986.0
2018-03-01,K02000001,United Kingdom,,87.88094,-0.113198,1.004635,984.0
2018-04-01,K02000001,United Kingdom,,87.878594,-0.002669,0.776691,984.0
2018-05-01,K02000001,United Kingdom,,87.895009,0.018679,0.804661,985.0
2018-06-01,K02000001,United Kingdom,,87.959517,0.073393,0.675122,985.0
2018-07-01,K02000001,United Kingdom,,88.130971,0.194923,0.576955,987.0
2018-08-01,K02000001,United Kingdom,,88.297483,0.188937,0.718531,989.0
2018-09-01,K02000001,United Kingdom,,88.414662,0.13271,0.885056,990.0
2018-10-01,K02000001,United Kingdom,,88.607436,0.218034,0.971234,993.0
2018-11-01,K02000001,United Kingdom,,88.807388,0.22566,1.100816,995.0
2018-12-01,K02000001,United Kingdom,,88.984734,0.199697,1.225238,997.0
2019-01-01,K02000001,United Kingdom,,89.038448,0.060363,1.396584,997.0
2019-02-01,K02000001,United Kingdom,,89.218518,0.202239,1.407114,999.0
2019-03-01,K02000001,United Kingdom,,89.252143,0.037688,1.560296,1000.0
2019-04-01,K02000001,United Kingdom,,89.304967,0.059185,1.623117,1000.0
2019-05-01,K02000001,United Kingdom,,89.715965,0.460219,2.07174,1005.0
2019-06-01,K02000001,United Kingdom,,89.727281,0.012613,2.009746,1005.0
2019-07-01,K02000001,United Kingdom,,89.840464,0.126141,1.939719,1006.0
2019-08-01,K02000001,United Kingdom,,90.043515,0.226013,1.977442,1009.0
2019-09-01,K02000001,United Kingdom,,90.331088,0.319371,2.167543,1012.0
2019-10-01,K02000001,United Kingdom,,90.524505,0.21412,2.163553,1014.0
2019-11-01,K02000001,United Kingdom,,90.70459,0.198936,2.136312,1016.0
2019-12-01,K02000001,United Kingdom,,90.846478,0.156428,2.092207,1018.0
2020-01-01,K02000001,United Kingdom,,90.969659,0.135593,2.168964,1019.0
2020-02-01,K02000001,United Kingdom,,91.139006,0.186157,2.152566,1021.0
2020-03-01,K02000001,United Kingdom,,91.246541,0.11799,2.234566,1022.0
2020-04-01,K02000001,United Kingdom,,91.196818,-0.054493,2.118416,1022.0
2020-05-01,K02000001,United Kingdom,,91.335181,0.151719,1.804825,1023.0
2020-06-01,K02000001,United Kingdom,,91.373566,0.042027,1.834765,1024.0
2020-07-01,K02000001,United Kingdom,,91.508445,0.147613,1.856604,1025.0
2020-08-01,K02000001,United Kingdom,,91.580071,0.078273,1.70646,1026.0
2020-09-01,K02000001,United Kingdom,,91.695251,0.125769,1.510181,1027.0
2020-10-01,K02000001,United Kingdom,,91.837746,0.155401,1.450702,1029.0
2020-11-01,K02000001,United Kingdom,,91.85824,0.022316,1.271876,1029.0
2020-12-01,K02000001,United Kingdom,,91.900836,0.046372,1.160594,1030.0
2021-01-01,K02000001,United Kingdom,,91.977806,0.083753,1.108223,1030.0
2021-02-01,K02000001,United Kingdom,,92.134827,0.170716,1.09264,1032.0
2021-03-01,K02000001,United Kingdom,,92.256374,0.131924,1.106709,1034.0
2021-04-01,K02000001,United Kingdom,,92.234528,-0.023681,1.13788,1033.0
2021-05-01,K02000001,United Kingdom,,92.283222,0.052794,1.03798,1034.0
2021-06-01,K02000001,United Kingdom,,92.476284,0.209206,1.206824,1036.0
2021-07-01,K02000001,United Kingdom,,92.542902,0.072037,1.130449,1037.0
2021-08-01,K02000001,United Kingdom,,92.788297,0.265169,1.319311,1039.0
2021-09-01,K02000001,United Kingdom,,93.037675,0.26876,1.464006,1042.0
2021-10-01,K02000001,United Kingdom,,93.378999,0.366867,1.678235,1046.0
2021-11-01,K02000001,United Kingdom,,93.680494,0.322873,1.983768,1049.0
2021-12-01,K02000001,United Kingdom,,94.157871,0.50958,2.455945,1055.0
2022-01-01,K02000001,United Kingdom,,94.499636,0.36297,2.741781,1059.0
2022-02-01,K02000001,United Kingdom,,94.886579,0.409465,2.986658,1063.0
2022-03-01,K02000001,United Kingdom,,95.198512,0.328744,3.189089,1066.0
2022-04-01,K02000001,United Kingdom,,95.587045,0.408129,3.634775,1071.0
2022-05-01,K02000001,United Kingdom,,95.933028,0.361956,3.955006,1075.0
2022-06-01,K02000001,United Kingdom,,96.291741,0.37392,4.125877,1079.0
2022-07-01,K02000001,United Kingdom,,96.743355,0.469006,4.538926,1084.0
2022-08-01,K02000001,United Kingdom,,97.22711,0.500039,4.783807,1089.0
2022-09-01,K02000001,United Kingdom,,97.813486,0.603099,5.133201,1096.0
2022-10-01,K02000001,United Kingdom,,98.221458,0.417092,5.185812,1100.0
2022-11-01,K02000001,United Kingdom,,98.850321,0.64025,5.518574,1107.0
2022-12-01,K02000001,United Kingdom,,99.419081,0.575375,5.587648,1114.0
2023-01-01,K02000001,United Kingdom,,100.0,0.584313,5.820514,1120.0
2023-02-01,K02000001,United Kingdom,,100.556028,0.556028,5.974975,1126.0
2023-03-01,K02000001,United Kingdom,,101.118563,0.559424,6.218637,1133.0
2023-04-01,K02000001,United Kingdom,,101.927561,0.800049,6.633237,1142.0
2023-05-01,K02000001,United Kingdom,,102.807642,0.863438,7.166055,1152.0
2023-06-01,K02000001,United Kingdom,,103.600843,0.771539,7.59058,1161.0
2023-07-01,K02000001,United Kingdom,,104.345793,0.719058,7.858357,1169.0
2023-08-01,K02000001,United Kingdom,,105.072073,0.696032,8.068699,1177.0
2023-09-01,K02000001,United Kingdom,,105.750684,0.645853,8.114626,1185.0
2023-10-01,K02000001,United Kingdom,,106.477532,0.687322,8.405571,1193.0
2023-11-01,K02000001,United Kingdom,,107.105882,0.590124,8.351577,1200.0
2023-12-01,K02000001,United Kingdom,,107.756836,0.607767,8.386474,1207.0
2024-01-01,K02000001,United Kingdom,,108.542519,0.729126,8.542519,1216.0
2024-02-01,K02000001,United Kingdom,,109.522464,0.902821,8.916855,1227.0
2024-03-01,K02000001,United Kingdom,,110.329658,0.737013,9.109203,1236.0
2024-04-01,K02000001,United Kingdom,,110.995848,0.603818,8.896796,1243.0
2024-05-01,K02000001,United Kingdom,,111.726168,0.65797,8.674964,1252.0
2024-06-01,K02000001,United Kingdom,,112.469206,0.665052,8.560126,1260.0
2024-07-01,K02000001,United Kingdom,,113.214499,0.662665,8.499342,1268.0
2024-08-01,K02000001,United Kingdom,,113.853938,0.564802,8.357943,1275.0
2024-09-01,K02000001,United Kingdom,,114.624356,0.676673,8.391125,1284.0
2024-10-01,K02000001,United Kingdom,,115.617626,0.866543,8.584058,1295.0
2024-11-01,K02000001,United Kingdom,,116.788963,1.013113,9.040662,1308.0
2024-12-01,K02000001,United Kingdom,,117.431992,0.550591,8.978693,1316.0
2025-01-01,K02000001,United Kingdom,,117.947526,0.439006,8.664814,1321.0
2025-02-01,K02000001,United Kingdom,,118.418196,0.39905,8.12229,1327.0
2025-03-01,K02000001,United Kingdom,,118.870338,0.381818,7.741055,1332.0
2025-04-01,K02000001,United Kingdom,,119.161532,0.244968,7.356747,1335.0
2025-05-01,K02000001,United Kingdom,,119.554228,0.329549,7.006469,1339.0
2025-06-01,K02000001,United Kingdom,,119.952751,0.333341,6.653862,1344.0
2025-07-01,K02000001,United Kingdom,,119.920045,-0.027265,5.922868,1343.0
2025-08-01,K02000001,United Kingdom,,120.341589,0.351521,5.698223,1348.0
2025-09-01,K02000001,United Kingdom,,120.892979,0.458188,5.46884,1354.0
2025-10-01,K02000001,United Kingdom,,121.368049,0.392968,4.973657,1360.0
2025-11-01,K02000001,United Kingdom,,121.899471,0.437859,4.375848,1366.0
2025-12-01,K02000001,United Kingdom,,122.070064,0.139945,3.949581,1367.0
2026-01-01,K02000001,United Kingdom,,122.06582,-0.003476,3.491633,1367.0
2026-02-01,K02000001,United Kingdom,,122.624017,0.457292,3.551668,1374.0
2026-03-01,K02000001,United Kingdom,,122.927094,0.247159,3.412757,1377.0
2026-04-01,K02000001,United Kingdom,,123.288232,0.293782,3.463114,1381.0
2026-05-01,K02000001,United Kingdom,,123.486612,0.160907,3.289205,1383.0
2015-01-01,E92000001,England,,81.458496,,,950.0
2015-02-01,E92000001,England,,81.608616,0.18429,,952.0
2015-03-01,E92000001,England,,81.870067,0.320372,,955.0
2015-04-01,E92000001,England,,82.212893,0.418744,,959.0
2015-05-01,E92000001,England,,82.586593,0.454551,,963.0
2015-06-01,E92000001,England,,82.743277,0.18972,,965.0
2015-07-01,E92000001,England,,82.925291,0.219974,,967.0
2015-08-01,E92000001,England,,83.26528,0.409994,,971.0
2015-09-01,E92000001,England,,83.597869,0.399434,,975.0
2015-10-01,E92000001,England,,83.721088,0.147395,,977.0
2015-11-01,E92000001,England,,83.903312,0.217656,,979.0
2015-12-01,E92000001,England,,84.114949,0.252239,,981.0
2016-01-01,E92000001,England,,84.317063,0.240283,3.509232,983.0
2016-02-01,E92000001,England,,84.480532,0.193874,3.519134,985.0
2016-03-01,E92000001,England,,84.829684,0.413292,3.615017,989.0
2016-04-01,E92000001,England,,85.05669,0.267602,3.459064,992.0
2016-05-01,E92000001,England,,85.352567,0.347859,3.34918,996.0
2016-06-01,E92000001,England,,85.623359,0.317263,3.480745,999.0
2016-07-01,E92000001,England,,85.972901,0.408232,3.675127,1003.0
2016-08-01,E92000001,England,,86.228018,0.296742,3.558192,1006.0
2016-09-01,E92000001,England,,86.487358,0.300761,3.456415,1009.0
2016-10-01,E92000001,England,,86.693774,0.238666,3.550702,1011.0
2016-11-01,E92000001,England,,86.938068,0.28179,3.616968,1014.0
2016-12-01,E92000001,England,,87.138679,0.230751,3.594759,1016.0
2017-01-01,E92000001,England,,87.309096,0.195571,3.54855,1018.0
2017-02-01,E92000001,England,,87.376206,0.076864,3.427622,1019.0
2017-03-01,E92000001,England,,87.529887,0.175885,3.183088,1021.0
2017-04-01,E92000001,England,,87.720669,0.217962,3.132004,1023.0
2017-05-01,E92000001,England,,87.690497,-0.034395,2.739145,1023.0
2017-06-01,E92000001,England,,87.863051,0.196776,2.615749,1025.0
2017-07-01,E92000001,England,,88.11577,0.287628,2.492494,1028.0
2017-08-01,E92000001,England,,88.134794,0.02159,2.211318,1028.0
2017-09-01,E92000001,England,,88.085706,-0.055696,1.848071,1027.0
2017-10-01,E92000001,England,,88.198569,0.128129,1.735759,1029.0
2017-11-01,E92000001,England,,88.285937,0.099058,1.550378,1030.0
2017-12-01,E92000001,England,,88.345876,0.067893,1.385375,1030.0
2018-01-01,E92000001,England,,88.230283,-0.130842,1.055086,1029.0
2018-02-01,E92000001,England,,88.403374,0.196182,1.17557,1031.0
2018-03-01,E92000001,England,,88.262355,-0.159518,0.836821,1029.0
2018-04-01,E92000001,England,,88.239267,-0.026159,0.591193,1029.0
2018-05-01,E92000001,England,,88.240065,0.000905,0.626713,1029.0
2018-06-01,E92000001,England,,88.304784,0.073344,0.502751,1030.0
2018-07-01,E92000001,England,,88.47943,0.197777,0.412708,1032.0
2018-08-01,E92000001,England,,88.642371,0.184157,0.57591,1034.0
2018-09-01,E92000001,England,,88.758442,0.130943,0.763729,1035.0
2018-10-01,E92000001,England,,88.966185,0.234054,0.870326,1038.0
2018-11-01,E92000001,England,,89.171129,0.230362,1.002643,1040.0
2018-12-01,E92000001,England,,89.349944,0.20053,1.136519,1042.0
2019-01-01,E92000001,England,,89.399265,0.055199,1.324922,1043.0
2019-02-01,E92000001,England,,89.588715,0.211914,1.340832,1045.0
2019-03-01,E92000001,England,,89.612324,0.026353,1.529496,1045.0
2019-04-01,E92000001,England,,89.64074,0.031709,1.588264,1046.0
2019-05-01,E92000001,England,,90.081117,0.491269,2.086412,1051.0
2019-06-01,E92000001,England,,90.069541,-0.012851,1.998484,1051.0
2019-07-01,E92000001,England,,90.179895,0.122522,1.921876,1052.0
2019-08-01,E92000001,England,,90.37582,0.21726,1.955553,1054.0
2019-09-01,E92000001,England,,90.666753,0.321914,2.150004,1058.0
2019-10-01,E92000001,England,,90.864574,0.218185,2.133833,1060.0
2019-11-01,E92000001,England,,91.040419,0.193524,2.096295,1062.0
2019-12-01,E92000001,England,,91.183818,0.157511,2.052462,1064.0
2020-01-01,E92000001,England,,91.302581,0.130246,2.129006,1065.0
2020-02-01,E92000001,England,,91.490771,0.206117,2.123098,1067.0
2020-03-01,E92000001,England,,91.593449,0.112228,2.210773,1068.0
2020-04-01,E92000001,England,,91.516084,-0.084466,2.092067,1067.0
2020-05-01,E92000001,England,,91.647284,0.143363,1.738619,1069.0
2020-06-01,E92000001,England,,91.687028,0.043366,1.79582,1069.0
2020-07-01,E92000001,England,,91.815926,0.140585,1.814185,1071.0
2020-08-01,E92000001,England,,91.888953,0.079536,1.674268,1072.0
2020-09-01,E92000001,England,,92.013212,0.135227,1.485064,1073.0
2020-10-01,E92000001,England,,92.161914,0.161609,1.427773,1075.0
2020-11-01,E92000001,England,,92.157594,-0.004687,1.22712,1075.0
2020-12-01,E92000001,England,,92.186893,0.031792,1.100058,1075.0
2021-01-01,E92000001,England,,92.247246,0.065468,1.034654,1076.0
2021-02-01,E92000001,England,,92.409827,0.176244,1.004534,1078.0
2021-03-01,E92000001,England,,92.519736,0.118936,1.011302,1079.0
2021-04-01,E92000001,England,,92.464488,-0.059715,1.036325,1078.0
2021-05-01,E92000001,England,,92.482783,0.019786,0.911646,1079.0
2021-06-01,E92000001,England,,92.676752,0.209735,1.079459,1081.0
2021-07-01,E92000001,England,,92.734288,0.062082,1.00022,1082.0
2021-08-01,E92000001,England,,92.972825,0.257227,1.179545,1084.0
2021-09-01,E92000001,England,,93.23044,0.277086,1.322884,1087.0
2021-10-01,E92000001,England,,93.580335,0.375302,1.539054,1091.0
2021-11-01,E92000001,England,,93.855281,0.293807,1.842156,1095.0
2021-12-01,E92000001,England,,94.320758,0.495952,2.314717,1100.0
2022-01-01,E92000001,England,,94.652834,0.35207,2.60776,1104.0
2022-02-01,E92000001,England,,95.042271,0.411438,2.848663,1109.0
2022-03-01,E92000001,England,,95.342556,0.315948,3.051046,1112.0
2022-04-01,E92000001,England,,95.716637,0.392355,3.517187,1116.0
2022-05-01,E92000001,England,,96.047572,0.345745,3.854543,1120.0
2022-06-01,E92000001,England,,96.39803,0.36488,4.01533,1124.0
2022-07-01,E92000001,England,,96.854517,0.473544,4.443048,1130.0
2022-08-01,E92000001,England,,97.33785,0.49903,4.694947,1135.0
2022-09-01,E92000001,England,,97.897177,0.574625,5.005593,1142.0
2022-10-01,E92000001,England,,98.265742,0.376482,5.006828,1146.0
2022-11-01,E92000001,England,,98.882257,0.627396,5.356093,1153.0
2022-12-01,E92000001,England,,99.43498,0.558971,5.422159,1160.0
2023-01-01,E92000001,England,,100.0,0.568231,5.649241,1166.0
2023-02-01,E92000001,England,,100.53238,0.53238,5.776491,1173.0
2023-03-01,E92000001,England,,101.079201,0.543925,6.016878,1179.0
2023-04-01,E92000001,England,,101.874494,0.786802,6.433424,1188.0
2023-05-01,E92000001,England,,102.745645,0.855122,6.973704,1198.0
2023-06-01,E92000001,England,,103.510747,0.744657,7.378488,1207.0
2023-07-01,E92000001,England,,104.233004,0.69776,7.618114,1216.0
2023-08-01,E92000001,England,,104.956996,0.69459,7.827527,1224.0
2023-09-01,E92000001,England,,105.612036,0.624103,7.880574,1232.0
2023-10-01,E92000001,England,,106.308348,0.659311,8.184547,1240.0
2023-11-01,E92000001,England,,106.927939,0.582825,8.136629,1247.0
2023-12-01,E92000001,England,,107.581219,0.610953,8.192528,1255.0
2024-01-01,E92000001,England,,108.353076,0.717465,8.353076,1264.0
2024-02-01,E92000001,England,,109.357109,0.926631,8.777997,1276.0
2024-03-01,E92000001,England,,110.196842,0.767881,9.020294,1285.0
2024-04-01,E92000001,England,,110.875644,0.61599,8.835529,1293.0
2024-05-01,E92000001,England,,111.61269,0.664751,8.630094,1302.0
2024-06-01,E92000001,England,,112.384037,0.691092,8.572336,1311.0
2024-07-01,E92000001,England,,113.126,0.660204,8.531843,1319.0
2024-08-01,E92000001,England,,113.774042,0.572849,8.400627,1327.0
2024-09-01,E92000001,England,,114.554538,0.686005,8.467313,1336.0
2024-10-01,E92000001,England,,115.583856,0.89854,8.725099,1348.0
2024-11-01,E92000001,England,,116.805585,1.057007,9.237666,1362.0
2024-12-01,E92000001,England,,117.416975,0.523425,9.142633,1370.0
2025-01-01,E92000001,England,,117.921761,0.429909,8.831023,1375.0
2025-02-01,E92000001,England,,118.390388,0.397405,8.260349,1381.0
2025-03-01,E92000001,England,,118.832859,0.373739,7.836901,1386.0
2025-04-01,E92000001,England,,119.139759,0.258262,7.453499,1390.0
2025-05-01,E92000001,England,,119.545948,0.340935,7.107846,1394.0
2025-06-01,E92000001,England,,119.951705,0.339415,6.733758,1399.0
2025-07-01,E92000001,England,,119.892495,-0.049361,5.981379,1398.0
2025-08-01,E92000001,England,,120.321142,0.357526,5.754476,1403.0
2025-09-01,E92000001,England,,120.883568,0.467437,5.524906,1410.0
2025-10-01,E92000001,England,,121.366443,0.399454,5.002936,1416.0
2025-11-01,E92000001,England,,121.903844,0.442792,4.364739,1422.0
2025-12-01,E92000001,England,,122.047323,0.117699,3.943508,1424.0
2026-01-01,E92000001,England,,121.994656,-0.043153,3.453896,1423.0
2026-02-01,E92000001,England,,122.596527,0.493358,3.55277,1430.0
2026-03-01,E92000001,England,,122.92642,0.269088,3.444806,1434.0
2026-04-01,E92000001,England,,123.327941,0.326635,3.515352,1438.0
2026-05-01,E92000001,England,,123.603209,0.2232,3.393892,1442.0
2015-01-01,W92000004,Wales,,82.173314,,,541.0
2015-02-01,W92000004,Wales,,82.517554,0.418919,,544.0
2015-03-01,W92000004,Wales,,82.598976,0.098673,,544.0
2015-04-01,W92000004,Wales,,82.759067,0.193817,,545.0
2015-05-01,W92000004,Wales,,82.831908,0.088016,,546.0
2015-06-01,W92000004,Wales,,82.976821,0.174948,,547.0
2015-07-01,W92000004,Wales,,83.020226,0.052309,,547.0
2015-08-01,W92000004,Wales,,82.805486,-0.258659,,545.0
2015-09-01,W92000004,Wales,,82.757935,-0.057425,,545.0
2015-10-01,W92000004,Wales,,82.876935,0.143792,,546.0
2015-11-01,W92000004,Wales,,83.089216,0.25614,,547.0
2015-12-01,W92000004,Wales,,83.076121,-0.01576,,547.0
2016-01-01,W92000004,Wales,,83.189187,0.1361,1.236256,548.0
2016-02-01,W92000004,Wales,,83.215289,0.031377,0.84556,548.0
2016-03-01,W92000004,Wales,,83.283795,0.082323,0.829089,549.0
2016-04-01,W92000004,Wales,,83.285288,0.001793,0.635847,549.0
2016-05-01,W92000004,Wales,,83.203753,-0.097899,0.448915,548.0
2016-06-01,W92000004,Wales,,83.241305,0.045133,0.318744,548.0
2016-07-01,W92000004,Wales,,83.285052,0.052555,0.31899,549.0
2016-08-01,W92000004,Wales,,83.576669,0.350144,0.931319,551.0
2016-09-01,W92000004,Wales,,83.912724,0.402091,1.395381,553.0
2016-10-01,W92000004,Wales,,83.989202,0.09114,1.342071,553.0
2016-11-01,W92000004,Wales,,84.114606,0.14931,1.234083,554.0
2016-12-01,W92000004,Wales,,84.199283,0.100669,1.351968,555.0
2017-01-01,W92000004,Wales,,84.425677,0.268879,1.48636,556.0
2017-02-01,W92000004,Wales,,84.605909,0.21348,1.671111,557.0
2017-03-01,W92000004,Wales,,84.666859,0.07204,1.660664,558.0
2017-04-01,W92000004,Wales,,84.689899,0.027212,1.686505,558.0
2017-05-01,W92000004,Wales,,84.855246,0.195239,1.984879,559.0
2017-06-01,W92000004,Wales,,85.4051,0.647991,2.599426,563.0
2017-07-01,W92000004,Wales,,85.708295,0.355008,2.909578,565.0
2017-08-01,W92000004,Wales,,85.81484,0.12431,2.677985,565.0
2017-09-01,W92000004,Wales,,85.979294,0.191639,2.462762,566.0
2017-10-01,W92000004,Wales,,86.083239,0.120895,2.493223,567.0
2017-11-01,W92000004,Wales,,86.161846,0.091315,2.433871,568.0
2017-12-01,W92000004,Wales,,86.395468,0.271142,2.608317,569.0
2018-01-01,W92000004,Wales,,86.213654,-0.210443,2.117812,568.0
2018-02-01,W92000004,Wales,,86.174047,-0.045941,1.853461,568.0
2018-03-01,W92000004,Wales,,86.504956,0.384002,2.170976,570.0
2018-04-01,W92000004,Wales,,86.66623,0.186432,2.333609,571.0
2018-05-01,W92000004,Wales,,86.897617,0.266987,2.406888,572.0
2018-06-01,W92000004,Wales,,86.950647,0.061026,1.809666,573.0
2018-07-01,W92000004,Wales,,87.113168,0.186912,1.639133,574.0
2018-08-01,W92000004,Wales,,87.269057,0.17895,1.694599,575.0
2018-09-01,W92000004,Wales,,87.480022,0.241741,1.745452,576.0
2018-10-01,W92000004,Wales,,87.505381,0.028989,1.652054,576.0
2018-11-01,W92000004,Wales,,87.611627,0.121416,1.682624,577.0
2018-12-01,W92000004,Wales,,87.964826,0.403142,1.816482,579.0
2019-01-01,W92000004,Wales,,88.082801,0.134116,2.16804,580.0
2019-02-01,W92000004,Wales,,88.166175,0.094654,2.31175,581.0
2019-03-01,W92000004,Wales,,88.296595,0.147926,2.07114,582.0
2019-04-01,W92000004,Wales,,88.587421,0.329374,2.216771,584.0
2019-05-01,W92000004,Wales,,88.537381,-0.056487,1.887007,583.0
